experiment,cell_id,rho,n,activation,seed,k,distribution,target_frac,model,config_pair,mu_star,empirical_shift,bound_value,tightness_ratio,sound,delta_T,epsilon_total,k_mgrs,k_random,k_smallest,raw_flips,conservative_flips,source_json_file
acpc_main,acpc-rho0.2-n800-silu-s0,0.2,800,silu,0,,,,,,,0.9756453962262555,6.44199219952087,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s1,0.2,800,silu,1,,,,,,,1.143476106677526,6.454746097087159,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s2,0.2,800,silu,2,,,,,,,1.170540615252274,6.2849813606840685,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s3,0.2,800,silu,3,,,,,,,1.0362101111176312,6.313921636839421,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s4,0.2,800,silu,4,,,,,,,0.8903569074944722,6.370925088585692,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s5,0.2,800,silu,5,,,,,,,0.9986140146640823,6.459702598976744,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s6,0.2,800,silu,6,,,,,,,1.0397163475151894,6.34903352335178,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s7,0.2,800,silu,7,,,,,,,0.942404315896157,6.274329858139071,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s8,0.2,800,silu,8,,,,,,,1.0417961879922446,6.278355590678309,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n800-silu-s9,0.2,800,silu,9,,,,,,,1.097342903268995,6.109302803428071,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s0,0.2,1600,relu,0,,,,,,,0.9101977534921124,5.54855069423846,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s1,0.2,1600,relu,1,,,,,,,1.0257083024368843,5.712924263192412,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s2,0.2,1600,relu,2,,,,,,,0.9232406637636767,5.706713414866097,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s3,0.2,1600,relu,3,,,,,,,1.016394096390835,5.589422247424706,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s4,0.2,1600,relu,4,,,,,,,0.7048867497884785,5.772879460641414,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s5,0.2,1600,relu,5,,,,,,,0.9270483502472615,5.917013903412103,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s6,0.2,1600,relu,6,,,,,,,1.10484969865953,5.525572663406083,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s7,0.2,1600,relu,7,,,,,,,1.0032528963560878,5.584323998637183,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s8,0.2,1600,relu,8,,,,,,,0.9582857373945188,5.560098151524326,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-relu-s9,0.2,1600,relu,9,,,,,,,0.864436673149032,5.6922599301870695,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s0,0.2,1600,sigmoid,0,,,,,,,0.0033780440002918466,1.387137673559615,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s1,0.2,1600,sigmoid,1,,,,,,,0.0032042921806860747,1.428231065798103,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s2,0.2,1600,sigmoid,2,,,,,,,0.002921423806363066,1.4266783537165242,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s3,0.2,1600,sigmoid,3,,,,,,,0.0035601063956702816,1.3973555618561766,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s4,0.2,1600,sigmoid,4,,,,,,,0.002197269357466225,1.4432198651603536,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s5,0.2,1600,sigmoid,5,,,,,,,0.0025983420174654492,1.4792534758530258,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s6,0.2,1600,sigmoid,6,,,,,,,0.0035427919172024147,1.3813931658515208,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s7,0.2,1600,sigmoid,7,,,,,,,0.0034167200515559104,1.3960809996592958,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s8,0.2,1600,sigmoid,8,,,,,,,0.003382735612676213,1.3900245378810816,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-sigmoid-s9,0.2,1600,sigmoid,9,,,,,,,0.0028238487272197466,1.4230649825467674,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s0,0.2,1600,gelu,0,,,,,,,0.9101983625290107,6.269862284489459,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s1,0.2,1600,gelu,1,,,,,,,1.0257086209976611,6.455604417407425,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s2,0.2,1600,gelu,2,,,,,,,0.9232409345963388,6.448586158798689,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s3,0.2,1600,gelu,3,,,,,,,1.01639466612904,6.316047139589918,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s4,0.2,1600,gelu,4,,,,,,,0.7048868981760696,6.523353790524798,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s5,0.2,1600,gelu,5,,,,,,,0.9270484921208748,6.686225710855676,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s6,0.2,1600,gelu,6,,,,,,,1.10485013341214,6.243897109648874,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s7,0.2,1600,gelu,7,,,,,,,1.003253374404717,6.3102861184600165,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s8,0.2,1600,gelu,8,,,,,,,0.9582862595748329,6.282910911222488,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-gelu-s9,0.2,1600,gelu,9,,,,,,,0.864436953512068,6.432253721111388,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s0,0.2,1600,tanh,0,,,,,,,5.442230087926436e-05,5.54855069423846,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s1,0.2,1600,tanh,1,,,,,,,4.408690513046931e-05,5.712924263192412,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s2,0.2,1600,tanh,2,,,,,,,4.0108211566192153e-05,5.706713414866097,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s3,0.2,1600,tanh,3,,,,,,,5.4932505183846736e-05,5.589422247424706,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s4,0.2,1600,tanh,4,,,,,,,2.8896117587051684e-05,5.772879460641414,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s5,0.2,1600,tanh,5,,,,,,,3.156517914304491e-05,5.917013903412103,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s6,0.2,1600,tanh,6,,,,,,,5.06838436010737e-05,5.525572663406083,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s7,0.2,1600,tanh,7,,,,,,,5.113520954214135e-05,5.584323998637183,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s8,0.2,1600,tanh,8,,,,,,,5.21527852551662e-05,5.560098151524326,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-tanh-s9,0.2,1600,tanh,9,,,,,,,3.9716837477610234e-05,5.6922599301870695,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s0,0.2,1600,silu,0,,,,,,,0.9255715004131853,6.158891270604691,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s1,0.2,1600,silu,1,,,,,,,1.0408204831909664,6.341345932143578,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s2,0.2,1600,silu,2,,,,,,,0.9370042802908607,6.334451890501368,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s3,0.2,1600,silu,3,,,,,,,1.032775514920429,6.204258694641425,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s4,0.2,1600,silu,4,,,,,,,0.7153036544678946,6.407896201311971,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s5,0.2,1600,silu,5,,,,,,,0.9396072342001638,6.567885432787435,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s6,0.2,1600,silu,6,,,,,,,1.121441244512683,6.133385656380753,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s7,0.2,1600,silu,7,,,,,,,1.019075190771292,6.1985996384872735,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s8,0.2,1600,silu,8,,,,,,,0.9738399824592738,6.171708948192003,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.2-n1600-silu-s9,0.2,1600,silu,9,,,,,,,0.8776617465402685,6.318408522507648,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s0,0.3,100,relu,0,,,,,,,2.1893551242614038,16.19679772459747,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s1,0.3,100,relu,1,,,,,,,1.6877349608381893,14.566687109969829,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s2,0.3,100,relu,2,,,,,,,2.614539797380788,13.226338814151214,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s3,0.3,100,relu,3,,,,,,,1.927096589068654,13.924291637912184,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s4,0.3,100,relu,4,,,,,,,1.7212204415352588,14.057940845290398,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s5,0.3,100,relu,5,,,,,,,2.2095831004947986,14.734637931563515,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s6,0.3,100,relu,6,,,,,,,2.155603127385006,13.531152846991494,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s7,0.3,100,relu,7,,,,,,,2.491204536988774,14.176218537934355,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s8,0.3,100,relu,8,,,,,,,1.8318446109311024,14.069751553727595,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-relu-s9,0.3,100,relu,9,,,,,,,2.2330455626801973,15.822526798902572,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s0,0.3,100,sigmoid,0,,,,,,,0.0014491969362530055,4.0491994311493675,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s1,0.3,100,sigmoid,1,,,,,,,0.002376485345033763,3.641671777492457,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s2,0.3,100,sigmoid,2,,,,,,,0.004214769699735554,3.3065847035378035,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s3,0.3,100,sigmoid,3,,,,,,,0.0018111151291611005,3.481072909478046,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s4,0.3,100,sigmoid,4,,,,,,,0.00360495085949597,3.5144852113225995,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s5,0.3,100,sigmoid,5,,,,,,,0.002739507865066715,3.683659482890879,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s6,0.3,100,sigmoid,6,,,,,,,0.002786990962179381,3.3827882117478736,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s7,0.3,100,sigmoid,7,,,,,,,0.0028698999664904523,3.544054634483589,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s8,0.3,100,sigmoid,8,,,,,,,0.0020611481752119687,3.517437888431899,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-sigmoid-s9,0.3,100,sigmoid,9,,,,,,,0.0012702390077773407,3.955631699725643,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s0,0.3,100,gelu,0,,,,,,,2.1893551247097536,18.30238142879514,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s1,0.3,100,gelu,1,,,,,,,1.6877349766066159,16.460356434265904,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s2,0.3,100,gelu,2,,,,,,,2.6145399890626724,14.94576285999087,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s3,0.3,100,gelu,3,,,,,,,1.9270965913925533,15.734449550840766,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s4,0.3,100,gelu,4,,,,,,,1.7212206002659114,15.885473155178149,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s5,0.3,100,gelu,5,,,,,,,2.209583122045151,16.65014086266677,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s6,0.3,100,gelu,6,,,,,,,2.155603152150749,15.290202717100387,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s7,0.3,100,gelu,7,,,,,,,2.491204560711246,16.01912694786582,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s8,0.3,100,gelu,8,,,,,,,1.831844616602348,15.898819255712182,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-gelu-s9,0.3,100,gelu,9,,,,,,,2.233045562864268,17.879455282759906,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s0,0.3,100,tanh,0,,,,,,,5.278902838301569e-06,16.19679772459747,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s1,0.3,100,tanh,1,,,,,,,1.653517712263408e-05,14.566687109969829,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s2,0.3,100,tanh,2,,,,,,,4.154467873374035e-05,13.226338814151214,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s3,0.3,100,tanh,3,,,,,,,8.8384831858912e-06,13.924291637912184,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s4,0.3,100,tanh,4,,,,,,,3.77019552290081e-05,14.057940845290398,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s5,0.3,100,tanh,5,,,,,,,1.8838792754105604e-05,14.734637931563515,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s6,0.3,100,tanh,6,,,,,,,1.9743461698751297e-05,13.531152846991494,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s7,0.3,100,tanh,7,,,,,,,1.957946793607057e-05,14.176218537934355,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s8,0.3,100,tanh,8,,,,,,,1.1803392195974816e-05,14.069751553727595,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-tanh-s9,0.3,100,tanh,9,,,,,,,4.0146038791100125e-06,15.822526798902572,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s0,0.3,100,silu,0,,,,,,,2.1982526171979817,17.978445474303193,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s1,0.3,100,silu,1,,,,,,,1.7006870694168468,16.169022692066513,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s2,0.3,100,silu,2,,,,,,,2.6363756716239877,14.68123608370785,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s3,0.3,100,silu,3,,,,,,,1.9376464076677742,15.455963718082526,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s4,0.3,100,silu,4,,,,,,,1.7394134403974775,15.604314338272344,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s5,0.3,100,silu,5,,,,,,,2.224669783686581,16.355448104035503,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s6,0.3,100,silu,6,,,,,,,2.170855947069784,15.01957966016056,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s7,0.3,100,silu,7,,,,,,,2.507098081677152,15.735602577107136,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s8,0.3,100,silu,8,,,,,,,1.8435046451117678,15.617424224637633,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n100-silu-s9,0.3,100,silu,9,,,,,,,2.2410291005603256,17.563004746781857,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s0,0.3,200,relu,0,,,,,,,1.5417234888058768,14.612229602736871,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s1,0.3,200,relu,1,,,,,,,1.9847562910232268,13.573050241699336,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s2,0.3,200,relu,2,,,,,,,1.948445981287458,13.013489315590137,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s3,0.3,200,relu,3,,,,,,,2.2066003904910456,13.003712038483352,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s4,0.3,200,relu,4,,,,,,,1.8449417768036236,13.253821831967892,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s5,0.3,200,relu,5,,,,,,,2.03976199338698,13.610790875674557,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s6,0.3,200,relu,6,,,,,,,1.6454471976425822,13.62667200028014,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s7,0.3,200,relu,7,,,,,,,1.568284929869879,13.583890880610044,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s8,0.3,200,relu,8,,,,,,,1.705672011443248,13.458463485850633,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-relu-s9,0.3,200,relu,9,,,,,,,1.8557026529625134,13.17209026647528,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s0,0.3,200,sigmoid,0,,,,,,,0.002504943231974588,3.653057400684218,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s1,0.3,200,sigmoid,1,,,,,,,0.0035809665832799986,3.393262560424834,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s2,0.3,200,sigmoid,2,,,,,,,0.003526883649234702,3.2533723288975342,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s3,0.3,200,sigmoid,3,,,,,,,0.0035411135860962117,3.250928009620838,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s4,0.3,200,sigmoid,4,,,,,,,0.0029850342508764838,3.313455457991973,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s5,0.3,200,sigmoid,5,,,,,,,0.0031079708145984597,3.402697718918639,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s6,0.3,200,sigmoid,6,,,,,,,0.002508106551264877,3.406668000070035,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s7,0.3,200,sigmoid,7,,,,,,,0.0026299217982149736,3.395972720152511,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s8,0.3,200,sigmoid,8,,,,,,,0.002875331579818119,3.364615871462658,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-sigmoid-s9,0.3,200,sigmoid,9,,,,,,,0.0038566809577170735,3.29302256661882,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s0,0.3,200,gelu,0,,,,,,,1.5417235152398163,16.511819451092663,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s1,0.3,200,gelu,1,,,,,,,1.9847564078388222,15.337546773120248,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s2,0.3,200,gelu,2,,,,,,,1.9484460922852103,14.705242926616853,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s3,0.3,200,gelu,3,,,,,,,2.206600482892691,14.694194603486187,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s4,0.3,200,gelu,4,,,,,,,1.844941825297239,14.976818670123716,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s5,0.3,200,gelu,5,,,,,,,2.039762043999879,15.380193689512247,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s6,0.3,200,gelu,6,,,,,,,1.6454472204894577,15.398139360316556,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s7,0.3,200,gelu,7,,,,,,,1.5682849634214184,15.349796695089347,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s8,0.3,200,gelu,8,,,,,,,1.7056720575529747,15.208063739011214,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-gelu-s9,0.3,200,gelu,9,,,,,,,1.8557028505117978,14.884462001117065,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s0,0.3,200,tanh,0,,,,,,,1.9534269186882725e-05,14.612229602736871,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s1,0.3,200,tanh,1,,,,,,,3.413911541183534e-05,13.573050241699336,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s2,0.3,200,tanh,2,,,,,,,3.345922749742325e-05,13.013489315590137,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s3,0.3,200,tanh,3,,,,,,,3.156077056887252e-05,13.003712038483352,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s4,0.3,200,tanh,4,,,,,,,2.4712994416198342e-05,13.253821831967892,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s5,0.3,200,tanh,5,,,,,,,2.5299117318300368e-05,13.610790875674557,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s6,0.3,200,tanh,6,,,,,,,1.8734651390683865e-05,13.62667200028014,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s7,0.3,200,tanh,7,,,,,,,2.1286966359834736e-05,13.583890880610044,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s8,0.3,200,tanh,8,,,,,,,2.4074983030031305e-05,13.458463485850633,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-tanh-s9,0.3,200,tanh,9,,,,,,,4.1207409813504015e-05,13.17209026647528,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s0,0.3,200,silu,0,,,,,,,1.5550589728303654,16.219574859037927,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s1,0.3,200,silu,1,,,,,,,2.0032414783467303,15.066085768286264,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s2,0.3,200,silu,2,,,,,,,1.9666580308745027,14.444973140305054,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s3,0.3,200,silu,3,,,,,,,2.2251850208808266,14.434120362716522,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s4,0.3,200,silu,4,,,,,,,1.8607340666297274,14.711742233484362,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s5,0.3,200,silu,5,,,,,,,2.0563099511992924,15.10797787199876,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s6,0.3,200,silu,6,,,,,,,1.6589297990553815,15.125605920310957,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s7,0.3,200,silu,7,,,,,,,1.5821941069185774,15.07811887747715,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s8,0.3,200,silu,8,,,,,,,1.7208164195428797,14.938894469294203,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n200-silu-s9,0.3,200,silu,9,,,,,,,1.8751293872677266,14.621020195787562,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n400-relu-s0,0.3,400,relu,0,,,,,,,1.7610077541010698,13.168290394626982,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n400-relu-s1,0.3,400,relu,1,,,,,,,1.7897618706407883,13.099224328890813,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.3-n400-relu-s2,0.3,400,relu,2,,,,,,,1.7423480218520657,13.209238454283776,,True,,,,,,,,v3_acpc_experiment.json
